Tidspunkt,Energimåler energibrønner Retur temperature,Energimåler energibrønner Tur temperature,Energimåler levert fjernkjøling Tur temperature,Energimåler levert fjernvarme Retur temperature,Energimåler levert fjernvarme Tur temperature,Energimåler produsert _IK401 Retur temperature,Energimåler produsert _IK401 Retur temperature (2),Energimåler produsert _IK401 Tur temperature,Energimåler produsert _IK402 Retur temperature,Energimåler produsert _IK402 Retur temperature (2),Energimåler produsert _IK402 Tur temperature,Retur temperature fjernkjølekrets,Tur temperature fra varmepumpe _IK401,Tur temperature fra varmepumpe _IK402,Utetemperatur,El_måler stiger til =434_101 Aktiv effekt,El_måler stiger til fordeling =434_102 Aktiv effekt,El_måler til varmepumpe _IK401 Aktiv effekt,El_måler til varmepumpe _IK402 Aktiv effekt,Nettanalysator inntak Aktiv effekt,Nettanalysator inntak Aktiv effekt (2),Energimåler energibrønner Avgitt effekt,Energimåler kjøling energisentral Avgitt effekt,Energimåler levert fjernkjøling Avgitt effekt,Energimåler levert fjernvarme Avgitt effekt,Energimåler oppvarming energisentral Avgitt effekt,Energimåler produsert _IE401 Avgitt effekt,Energimåler produsert _IE402 Avgitt effekt,Energimåler produsert _IK401 Avgitt effekt,Energimåler produsert _IK401 Avgitt effekt (2),Energimåler produsert _IK402 Avgitt effekt,Energimåler produsert _IK402 Avgitt effekt (2),Energimåler produsert _IP401 Avgitt effekt,Energimåler produsert _IP402 Avgitt effekt,Energimåler produsert _IP403 Avgitt effekt,Energimåler tørrkjølerkrets Avgitt effekt,Energimåler tørrkjølerkrets Avgitt effekt (2),assumed_bore_depth_m,surface_T_proxy,geo_gradient_C_per_km,geo_heatflow_mW_m2,bore_depth_km,geo_baseline_T_at_depth
2025-03-19 05:50:00,3.8,0.3,10.0,36.0,45.6,37.2,2.7,-0.3,37.0,2.8,0.0,11.5,46.7,45.3,1.8,10.9,27.4,356,285,371,362,-1500,-37,-110,2230,12,0,0,1240,-910,1050,-780,0,0,0,0,0,250.0,1.6833333333333331,13.0,51.0,0.25,4.933333333333334
2025-03-19 05:55:00,3.5,0.1,10.1,35.8,46.2,37.1,2.5,-0.5,37.1,2.6,0.0,11.5,46.7,45.6,2.1,10.9,27.2,352,283,363,361,-1500,-37,-100,2340,13,0,0,1240,-910,1060,-770,0,0,0,0,0,250.0,1.7041666666666666,13.0,51.0,0.25,4.954166666666667
2025-03-19 06:00:00,3.4,0.6,10.1,36.0,45.3,37.1,2.6,0.6,36.9,2.6,0.0,11.6,42.7,45.7,2.1,10.8,27.2,198,284,213,362,-1320,-38,-100,2180,11,0,0,970,-610,1070,-780,0,0,0,0,0,250.0,1.7208333333333334,13.0,51.0,0.25,4.970833333333333
2025-03-19 06:05:00,3.3,0.2,10.1,35.8,44.7,37.0,2.5,-0.1,36.8,2.5,-0.1,11.8,44.9,45.5,2.1,10.7,26.8,267,284,281,360,-1340,-37,-110,1930,7,0,0,950,-730,1060,-770,0,0,0,0,0,250.0,1.741666666666667,13.0,51.0,0.25,4.991666666666667
2025-03-19 06:10:00,3.3,0.2,10.2,35.7,45.1,36.7,2.4,-0.1,36.5,2.4,-0.1,11.8,44.9,45.4,2.1,10.7,26.4,270,283,288,359,-1340,-37,-110,2080,10,0,0,1010,-760,1060,-770,0,0,0,0,0,250.0,1.7583333333333335,13.0,51.0,0.25,5.008333333333334
2025-03-19 06:15:00,3.2,0.1,10.1,35.3,44.7,36.4,2.3,-0.4,36.2,2.3,-0.2,11.8,44.8,44.9,2.1,10.8,27.1,292,280,308,358,-1360,-38,-130,2190,12,0,0,1050,-790,1060,-770,0,0,0,0,0,250.0,1.7791666666666668,13.0,51.0,0.25,5.029166666666667
2025-03-19 06:20:00,3.1,0.0,10.1,35.2,44.7,36.1,2.2,-0.5,35.9,2.2,-0.4,11.8,44.9,44.8,2.1,10.6,27.3,298,285,313,362,-1380,-38,-130,2190,13,0,0,1090,-820,1060,-780,0,0,0,0,0,250.0,1.7958333333333334,13.0,51.0,0.25,5.045833333333333
2025-03-19 06:25:00,3.1,0.0,10.0,35.1,44.8,36.1,2.1,-0.6,36.0,2.2,-0.4,11.7,44.9,44.8,1.8,10.7,27.4,310,294,325,371,-1410,-38,-130,2180,12,0,0,1110,-830,1070,-790,0,0,0,0,0,250.0,1.8,13.0,51.0,0.25,5.05
2025-03-19 06:30:00,3.1,-0.2,10.1,34.9,45.0,35.9,2.1,-0.8,35.8,2.1,-0.6,11.5,45.2,45.1,1.7,10.6,27.6,325,308,343,384,-1520,-38,-100,2240,13,0,0,1160,-860,1120,-820,0,0,0,0,0,250.0,1.8,13.0,51.0,0.25,5.05
2025-03-19 06:35:00,3.0,-0.4,10.1,34.8,44.9,36.0,2.1,-1.0,35.8,2.1,-0.8,11.5,45.1,45.1,1.5,10.8,27.3,342,328,363,405,-1570,-39,-90,2430,12,0,0,1210,-890,1180,-860,0,0,0,0,0,250.0,1.7875,13.0,51.0,0.25,5.0375
2025-03-19 06:40:00,3.0,-0.5,10.0,35.1,45.0,35.9,1.9,-1.1,35.7,1.9,-1.0,11.5,45.2,45.3,1.6,11.0,26.8,343,336,359,414,-1590,-41,-100,2330,12,0,0,1220,-900,1210,-880,0,0,0,0,0,250.0,1.7791666666666668,13.0,51.0,0.25,5.029166666666667
2025-03-19 06:45:00,2.9,-0.7,10.3,35.0,45.1,36.0,1.9,-1.2,35.8,1.8,-1.1,11.5,45.0,45.3,1.5,11.0,28.1,335,334,352,411,-1640,-39,-70,2410,13,0,0,1210,-890,1210,-870,0,0,0,0,0,250.0,1.7666666666666668,13.0,51.0,0.25,5.016666666666667
2025-03-19 06:50:00,2.8,-0.7,10.0,35.4,45.3,36.2,1.8,-1.2,36.1,1.8,-1.1,11.6,45.3,45.6,1.6,10.9,28.1,337,337,352,415,-1580,-42,-90,2350,13,0,0,1200,-880,1200,-870,0,0,0,0,0,250.0,1.7625000000000002,13.0,51.0,0.25,5.0125
2025-03-19 06:55:00,2.7,-0.7,10.0,35.6,45.6,36.6,1.8,-1.2,36.5,1.8,-1.2,11.5,45.5,45.9,1.7,10.9,27.5,334,334,352,412,-1550,-42,-100,2350,15,0,0,1190,-870,1200,-860,0,0,0,0,0,250.0,1.7666666666666666,13.0,51.0,0.25,5.016666666666667
2025-03-19 07:00:00,2.6,-0.8,10.1,35.8,45.7,37.1,1.6,-1.3,36.9,1.6,-1.2,11.6,46.0,46.1,1.9,10.8,27.2,338,337,355,414,-1590,-41,-100,2310,14,0,0,1170,-870,1180,-860,0,0,0,0,0,250.0,1.7791666666666668,13.0,51.0,0.25,5.029166666666667
2025-03-19 07:05:00,2.5,-0.7,10.0,36.0,46.0,37.1,1.5,-1.3,36.9,1.6,-1.2,11.7,46.2,46.3,2.1,10.8,27.3,334,333,350,409,-1510,-43,-110,2360,14,0,0,1170,-860,1170,-840,0,0,0,0,0,250.0,1.8,13.0,51.0,0.25,5.05
2025-03-19 07:10:00,2.4,-0.8,10.1,36.0,46.3,37.2,1.5,-1.4,37.0,1.4,-1.2,11.7,46.3,46.7,2.2,10.6,27.4,331,331,349,407,-1540,-42,-100,2240,15,0,0,1150,-850,1160,-830,0,0,0,0,0,250.0,1.825,13.0,51.0,0.25,5.075
2025-03-19 07:15:00,2.4,-0.8,10.2,36.2,46.7,37.3,1.4,-1.4,37.1,1.4,-1.3,11.7,46.8,46.8,2.2,10.7,26.1,326,312,343,388,-1490,-43,-80,2320,14,0,0,1150,-840,1130,-800,0,0,0,0,0,250.0,1.8500000000000003,13.0,51.0,0.25,5.1000000000000005
2025-03-19 07:20:00,2.3,-0.7,10.0,36.2,46.9,37.7,1.4,-1.3,37.6,1.4,-1.1,11.7,47.1,47.1,2.2,10.3,25.4,311,292,332,367,-1390,-43,-100,2090,13,0,0,1100,-810,1080,-760,0,0,0,0,0,250.0,1.875,13.0,51.0,0.25,5.125
2025-03-19 07:25:00,2.3,0.3,10.0,36.0,46.7,38.0,-0.2,-2.9,37.8,-0.1,-2.6,11.6,47.0,46.7,2.6,31.1,37.6,328,320,364,374,-410,-41,-120,1940,12,0,0,1010,-750,1020,-670,0,0,0,0,-760,250.0,1.9166666666666667,13.0,51.0,0.25,5.166666666666667
2025-03-19 07:30:00,2.3,-0.2,10.0,35.8,46.0,37.8,0.2,-1.8,37.7,0.2,-1.9,11.8,45.8,45.9,2.8,30.8,37.7,284,286,321,346,-810,-43,-120,1950,12,0,0,800,-620,890,-600,0,-49,126,-370,-450,250.0,1.9750000000000003,13.0,51.0,0.25,5.2250000000000005
2025-03-19 07:35:00,2.3,-0.1,10.1,35.4,46.0,37.8,0.6,-1.4,37.8,0.6,-1.5,11.7,45.9,46.5,2.9,30.6,36.2,275,311,321,366,-920,-42,-110,1850,11,0,0,850,-650,880,-620,0,0,0,-320,-340,250.0,2.016666666666667,13.0,51.0,0.25,5.266666666666668
2025-03-19 07:40:00,2.4,0.0,10.1,35.7,46.7,37.3,1.0,-1.1,37.3,1.1,-1.2,11.7,46.7,47.9,3.0,30.7,36.4,309,341,345,403,-940,-41,-100,1810,12,0,0,840,-640,880,-640,0,0,0,-290,-300,250.0,2.0625000000000004,13.0,51.0,0.25,5.3125
2025-03-19 07:45:00,2.5,0.0,10.2,35.6,48.0,37.5,1.2,-1.6,37.3,1.2,-1.2,11.7,50.0,48.7,3.1,30.6,35.6,372,371,409,447,-1030,-42,-100,2050,12,0,0,1170,-850,950,-660,0,0,0,-280,-340,250.0,2.1166666666666667,13.0,51.0,0.25,5.366666666666667
2025-03-19 07:50:00,2.7,-0.1,10.2,35.4,50.2,37.3,1.5,-1.4,37.1,1.6,-1.3,11.6,50.1,50.7,3.1,30.6,35.4,378,382,414,464,-1240,-43,-110,2350,16,0,0,1220,-870,1230,-860,0,0,0,-290,-350,250.0,2.1708333333333334,13.0,51.0,0.25,5.420833333333333
2025-03-19 07:55:00,2.6,0.0,10.2,35.2,50.8,38.4,1.6,-1.3,38.2,1.6,-1.3,11.6,50.5,50.8,3.3,30.7,35.5,377,382,414,467,-1220,-44,-110,2790,15,0,0,1180,-860,1190,-860,0,0,0,-290,-350,250.0,2.2208333333333337,13.0,51.0,0.25,5.470833333333333
2025-03-19 08:00:00,2.6,0.0,10.1,35.9,51.3,39.7,1.6,-1.2,39.5,1.7,-1.2,11.6,51.5,51.8,3.3,30.6,35.6,388,393,430,478,-1190,-44,-110,2400,14,0,0,1230,-850,1190,-850,0,0,0,-290,-350,250.0,2.270833333333333,13.0,51.0,0.25,5.520833333333334
2025-03-19 08:05:00,2.5,0.0,10.1,36.4,52.2,40.0,1.6,-1.2,39.9,1.6,-0.7,11.6,53.1,51.7,3.3,30.5,35.1,401,276,442,366,-1150,-44,-100,2330,15,0,0,1190,-840,1200,-810,0,0,0,-290,-350,250.0,2.3208333333333333,13.0,51.0,0.25,5.570833333333333
2025-03-19 08:10:00,2.5,0.3,10.1,36.2,51.1,39.7,1.7,-0.6,39.5,1.7,-0.8,11.7,50.8,52.9,3.4,30.3,34.0,264,351,305,435,-970,-44,-100,1820,15,0,0,940,-670,1050,-750,0,0,0,-260,-300,250.0,2.3750000000000004,13.0,51.0,0.25,5.625
2025-03-19 08:15:00,2.5,0.8,10.1,36.4,50.2,39.7,1.8,0.8,39.5,1.8,-0.7,11.7,44.4,53.6,3.4,30.3,34.5,111,355,150,436,-760,-42,-110,1750,12,0,0,400,-310,1100,-760,0,0,0,-230,-240,250.0,2.4291666666666667,13.0,51.0,0.25,5.679166666666667
2025-03-19 08:20:00,2.5,1.1,10.1,36.2,48.8,39.1,1.8,0.7,38.9,1.8,-0.7,11.6,44.1,53.6,3.4,30.2,34.5,110,353,150,430,-600,-40,-110,1540,7,0,0,380,-280,1110,-750,0,0,0,-210,-270,250.0,2.4833333333333334,13.0,51.0,0.25,5.733333333333333
2025-03-19 08:25:00,2.5,1.5,10.0,36.3,47.4,41.0,1.9,1.7,40.8,1.9,-0.7,11.6,40.6,52.2,3.6,21.3,35.6,0,352,31,422,-470,-39,-120,1400,7,0,0,-10,-50,1150,-760,0,0,0,-220,-240,250.0,2.5583333333333336,13.0,51.0,0.25,5.808333333333334
2025-03-19 08:30:00,2.6,1.2,10.3,35.9,47.5,37.5,1.8,1.8,36.6,2.4,-0.5,11.5,40.7,46.8,3.6,21.0,34.8,0,363,33,425,-490,-37,-90,1530,8,0,0,0,0,1270,-910,0,0,0,-230,-290,250.0,2.6375,13.0,51.0,0.25,5.8875
2025-03-19 08:35:00,2.7,1.2,10.2,35.8,47.3,37.4,1.9,1.8,36.1,2.5,-0.4,11.5,40.7,46.9,3.7,20.9,35.5,0,364,31,425,-510,-37,-100,1350,3,0,0,0,0,1320,-920,0,0,0,-230,-280,250.0,2.7291666666666665,13.0,51.0,0.25,5.979166666666666
2025-03-19 08:40:00,2.8,1.2,10.2,34.6,46.9,37.4,1.9,1.9,36.8,2.6,-0.3,11.5,40.7,47.2,3.7,21.0,35.1,0,361,37,418,-520,-36,-100,1460,4,0,0,0,0,1300,-930,0,0,0,-230,-290,250.0,2.8166666666666664,13.0,51.0,0.25,6.066666666666666
2025-03-19 08:45:00,3.0,1.4,10.2,35.3,46.4,36.8,2.0,1.9,36.0,2.8,-0.2,11.5,40.7,46.5,3.8,21.0,34.8,0,361,37,416,-510,-36,-100,1320,4,0,0,0,0,1290,-940,0,0,0,-260,-300,250.0,2.9125,13.0,51.0,0.25,6.1625
2025-03-19 08:50:00,3.1,1.5,10.2,34.5,46.2,36.6,2.1,2.0,35.6,2.9,-0.1,11.6,40.7,45.7,3.9,21.0,35.6,0,357,34,413,-520,-36,-110,1420,4,0,0,0,0,1320,-950,0,0,0,-250,-320,250.0,3.0083333333333333,13.0,51.0,0.25,6.258333333333333
2025-03-19 08:55:00,3.3,1.5,10.2,34.3,45.6,35.7,2.1,2.1,35.2,2.6,-0.1,11.6,40.6,45.8,3.9,30.0,34.6,0,353,43,405,-540,-36,-110,1270,3,0,0,320,30,1310,-800,0,0,0,-220,-280,250.0,3.1,13.0,51.0,0.25,6.35
2025-03-19 09:00:00,3.3,1.8,10.0,34.6,44.7,38.4,2.1,1.7,38.2,2.1,-0.3,11.6,39.8,47.2,4.0,30.2,35.2,52,241,93,291,-440,-37,-140,1240,1,0,0,110,-90,1120,-790,0,0,0,-210,-270,250.0,3.1875,13.0,51.0,0.25,6.4375
2025-03-19 09:05:00,3.4,1.8,10.1,34.2,44.3,36.8,1.9,0.5,36.6,1.9,-0.2,12.0,44.0,46.3,4.2,30.2,34.5,161,213,203,265,-440,-36,-170,1260,0,0,0,450,-350,880,-640,0,0,0,-200,-310,250.0,3.2750000000000004,13.0,51.0,0.25,6.525
2025-03-19 09:10:00,3.5,2.3,10.1,33.9,43.5,37.7,2.4,-0.1,37.5,2.4,2.3,11.9,47.0,37.3,4.3,31.0,35.3,334,0,377,50,-400,-36,-140,1420,2,0,0,970,-640,-90,0,0,0,0,-220,-200,250.0,3.3625000000000003,13.0,51.0,0.25,6.612500000000001
2025-03-19 09:15:00,3.5,1.8,10.4,33.9,44.0,33.9,3.2,0.0,37.2,2.2,2.3,11.9,43.6,37.5,4.5,31.4,25.4,336,0,374,40,-460,-34,-120,1440,0,0,0,1290,-960,0,0,0,0,0,-260,-350,250.0,3.458333333333333,13.0,51.0,0.25,6.708333333333334
2025-03-19 09:20:00,3.6,1.9,10.2,33.4,42.9,33.9,3.2,0.0,36.7,2.2,2.3,11.7,42.8,37.5,4.6,31.9,25.3,335,0,373,40,-470,-36,-130,1310,1,0,0,1300,-970,0,0,0,0,0,-260,-320,250.0,3.5583333333333336,13.0,51.0,0.25,6.808333333333334
2025-03-19 09:25:00,3.7,1.9,10.0,33.5,42.8,33.6,3.3,0.0,36.1,2.2,2.3,11.5,42.2,37.5,4.8,32.1,25.5,331,0,375,41,-490,-36,-120,1340,1,0,0,1310,-990,0,0,0,0,0,-260,-310,250.0,3.65,13.0,51.0,0.25,6.9
2025-03-19 09:30:00,3.8,1.9,10.0,33.5,42.5,34.1,3.5,0.1,35.9,2.3,2.4,11.5,42.3,37.5,4.9,32.4,25.6,332,0,371,43,-520,-35,-110,1280,0,0,0,1300,-1000,0,0,0,0,0,-260,-320,250.0,3.7375,13.0,51.0,0.25,6.987500000000001
2025-03-19 09:35:00,3.8,1.9,10.1,33.6,42.2,34.3,3.6,0.2,35.9,2.3,2.4,11.8,42.2,37.5,5.0,32.6,26.1,333,0,372,45,-570,-35,-100,1300,1,0,0,1320,-1000,0,0,0,0,0,-260,-310,250.0,3.825,13.0,51.0,0.25,7.074999999999999
2025-03-19 09:40:00,3.9,2.0,10.3,33.6,41.8,34.0,3.7,0.3,35.9,2.4,2.5,11.6,41.6,37.5,4.9,33.5,26.0,331,0,372,47,-580,-34,-80,1420,1,0,0,1320,-1010,0,0,0,0,0,-240,-300,250.0,3.904166666666667,13.0,51.0,0.25,7.154166666666667
2025-03-19 09:45:00,3.9,2.0,10.2,33.6,41.4,34.1,3.7,0.3,35.9,2.5,2.5,11.5,41.1,37.5,5.0,34.1,26.9,327,0,368,49,-600,-35,-90,1380,0,0,0,1330,-1010,0,0,0,0,0,-230,-280,250.0,3.983333333333334,13.0,51.0,0.25,7.233333333333334
2025-03-19 09:50:00,4.0,2.1,10.2,33.6,41.2,34.3,3.8,0.4,35.8,2.6,2.6,11.6,40.9,37.5,4.9,34.7,27.2,326,0,367,46,-610,-35,-100,1340,1,0,0,1330,-1020,0,0,0,0,0,-210,-260,250.0,4.058333333333333,13.0,51.0,0.25,7.308333333333333
2025-03-19 09:55:00,4.0,2.1,10.2,33.8,41.0,34.4,3.8,0.4,35.7,2.6,2.6,11.6,40.9,37.5,5.0,35.3,27.3,327,0,369,51,-600,-34,-100,1340,1,0,0,1330,-1020,0,0,0,0,0,-210,-270,250.0,4.129166666666666,13.0,51.0,0.25,7.379166666666666
2025-03-19 10:00:00,4.0,2.1,10.1,33.9,40.8,34.6,3.8,0.4,35.7,2.7,2.6,11.6,40.7,37.5,5.1,35.8,27.4,326,0,368,48,-610,-34,-110,1330,2,0,0,1330,-1020,0,0,0,0,0,-210,-260,250.0,4.204166666666667,13.0,51.0,0.25,7.454166666666667
2025-03-19 10:05:00,4.0,2.3,10.0,33.7,40.1,35.8,2.7,-0.6,35.7,2.7,2.4,11.7,42.3,36.9,5.1,35.0,39.0,333,54,378,111,-520,-36,-120,1360,1,0,0,1270,-960,120,-40,0,0,0,-220,-250,250.0,4.279166666666667,13.0,51.0,0.25,7.529166666666667
2025-03-19 10:10:00,4.0,1.8,10.0,33.9,41.5,36.4,2.5,-0.7,36.2,2.5,1.1,11.8,43.6,40.1,5.3,33.5,39.4,339,156,384,216,-700,-37,-130,1490,4,0,0,1250,-950,440,-350,0,0,0,-300,-370,250.0,4.358333333333333,13.0,51.0,0.25,7.608333333333333
2025-03-19 10:15:00,4.0,1.0,10.1,34.4,43.8,36.6,2.5,-0.7,36.4,2.5,-0.1,11.8,45.1,44.7,5.4,32.1,38.6,347,324,385,393,-1080,-38,-130,1870,8,0,0,1240,-940,920,-700,0,0,0,-340,-410,250.0,4.441666666666667,13.0,51.0,0.25,7.691666666666667
2025-03-19 10:20:00,4.0,0.9,10.3,34.7,45.7,36.6,2.8,-0.4,36.4,2.8,-0.3,11.8,46.0,46.6,5.1,31.7,38.4,353,358,391,440,-1360,-41,-90,2350,10,0,0,1250,-950,1260,-940,0,0,0,-330,-390,250.0,4.5125,13.0,51.0,0.25,7.7625
2025-03-19 10:25:00,4.1,1.4,10.2,34.9,46.2,36.9,3.0,0.3,36.7,3.0,0.5,11.7,45.0,45.0,5.1,31.3,38.0,244,225,282,303,-1280,-42,-110,2380,10,0,0,1160,-820,1120,-780,0,0,0,-310,-340,250.0,4.575,13.0,51.0,0.25,7.825
2025-03-19 10:30:00,4.0,2.1,10.2,35.2,44.4,37.3,3.2,1.0,37.1,3.2,1.2,11.8,44.2,44.1,5.4,30.9,36.8,195,182,234,261,-840,-39,-100,1720,5,0,0,850,-650,790,-580,0,0,0,-240,-280,250.0,4.65,13.0,51.0,0.25,7.899999999999999
2025-03-19 10:35:00,3.9,2.5,10.2,35.3,44.1,37.7,3.2,1.4,37.5,3.2,1.5,11.8,44.1,43.9,5.7,30.4,35.8,153,143,189,214,-630,-38,-100,1270,5,0,0,640,-530,640,-470,0,0,0,-230,-260,250.0,4.733333333333333,13.0,51.0,0.25,7.983333333333333
2025-03-19 10:40:00,3.7,2.8,10.2,35.4,43.5,37.3,3.0,1.6,37.1,3.1,1.7,11.7,43.4,43.3,5.8,30.2,33.9,140,129,176,189,-360,-36,-90,1160,5,0,0,540,-420,510,-370,0,0,0,-210,-250,250.0,4.820833333333334,13.0,51.0,0.25,8.070833333333333
2025-03-19 10:45:00,3.6,2.9,10.2,35.3,43.4,37.3,2.8,1.4,37.2,2.8,1.6,11.7,43.3,43.1,6.0,30.2,33.9,125,117,162,167,-260,-36,-100,1010,2,0,0,490,-380,470,-340,0,0,0,-260,-300,250.0,4.9125000000000005,13.0,51.0,0.25,8.162500000000001
2025-03-19 10:50:00,3.6,3.1,10.2,35.2,43.0,38.4,2.8,1.5,38.2,2.8,2.7,11.7,42.7,38.6,6.3,30.8,34.6,121,0,158,45,-140,-35,-110,900,3,0,0,440,-350,-50,-170,0,0,0,-280,-310,250.0,5.0125,13.0,51.0,0.25,8.2625
2025-03-19 10:55:00,3.6,3.5,10.3,34.6,40.3,34.8,3.1,1.3,37.8,3.0,3.0,11.6,40.2,38.3,6.3,31.3,24.4,168,0,209,28,-10,-32,-90,780,0,0,0,650,-480,0,0,0,0,0,-200,-260,250.0,5.1125,13.0,51.0,0.25,8.3625
2025-03-19 11:00:00,3.7,3.2,10.2,34.3,40.5,34.5,2.9,0.9,37.6,3.0,3.0,11.8,40.3,38.3,6.4,31.6,24.8,180,0,218,27,-90,-33,-110,730,0,0,0,770,-600,0,0,0,0,0,-260,-320,250.0,5.2125,13.0,51.0,0.25,8.462499999999999
2025-03-19 11:05:00,3.8,3.0,10.2,33.8,40.5,34.2,2.9,0.7,37.0,3.0,3.1,11.7,40.4,38.3,6.3,31.7,26.0,205,0,241,27,-160,-33,-130,830,2,0,0,830,-660,0,0,0,0,0,-240,-320,250.0,5.3,13.0,51.0,0.25,8.55
2025-03-19 11:10:00,4.0,2.7,10.0,33.2,40.3,33.8,2.9,0.2,36.7,3.0,3.1,11.7,40.5,38.3,6.3,32.2,25.2,244,0,280,27,-230,-33,-130,1000,2,0,0,970,-770,0,0,0,0,0,-260,-340,250.0,5.383333333333333,13.0,51.0,0.25,8.633333333333333
2025-03-19 11:15:00,4.1,2.5,10.0,32.8,40.3,33.2,2.9,0.0,36.3,3.1,3.2,11.6,40.4,38.3,6.3,32.7,26.8,280,0,317,29,-310,-33,-120,1110,2,0,0,1100,-870,0,0,0,0,0,-300,-360,250.0,5.458333333333333,13.0,51.0,0.25,8.708333333333332
2025-03-19 11:20:00,4.3,2.3,10.1,33.2,40.6,33.5,3.2,0.0,36.0,3.1,3.2,11.7,40.7,38.3,6.3,33.1,25.9,294,0,332,30,-420,-33,-120,1150,2,0,0,1200,-940,0,0,0,0,0,-290,-370,250.0,5.529166666666666,13.0,51.0,0.25,8.779166666666665
2025-03-19 11:25:00,4.4,2.3,10.1,33.3,40.7,33.5,3.7,0.2,35.7,3.2,3.2,11.6,40.6,38.3,6.1,33.9,27.1,324,0,362,35,-510,-33,-110,1240,3,0,0,1260,-990,0,0,0,0,0,-290,-350,250.0,5.583333333333333,13.0,51.0,0.25,8.833333333333332
2025-03-19 11:30:00,4.5,2.3,10.2,33.3,40.5,33.5,4.1,0.6,36.0,3.2,3.3,11.7,40.1,38.3,6.0,35.5,27.7,322,0,361,40,-600,-34,-110,1390,3,0,0,1350,-1040,0,0,0,0,0,-260,-330,250.0,5.629166666666666,13.0,51.0,0.25,8.879166666666666
2025-03-19 11:35:00,4.6,2.5,10.3,33.6,40.3,34.1,4.4,0.8,35.8,3.3,3.3,11.6,40.3,38.1,6.0,36.2,37.9,323,0,364,53,-620,-34,-100,1320,4,0,0,1340,-1030,0,0,0,0,0,-250,-300,250.0,5.670833333333333,13.0,51.0,0.25,8.920833333333334
2025-03-19 11:40:00,4.7,2.8,10.2,34.1,40.1,36.4,3.2,-0.1,36.2,3.2,2.9,11.8,42.9,37.3,6.1,35.6,39.1,336,61,380,113,-560,-35,-120,1290,4,0,0,1270,-980,90,-60,0,0,0,-250,-280,250.0,5.720833333333332,13.0,51.0,0.25,8.970833333333331
2025-03-19 11:45:00,4.5,2.3,10.0,34.4,41.9,37.3,3.1,0.0,37.0,3.1,1.9,11.8,43.7,40.5,6.1,34.1,39.4,288,127,330,184,-720,-36,-130,1430,5,0,0,1230,-930,370,-350,0,0,0,-270,-360,250.0,5.766666666666667,13.0,51.0,0.25,9.016666666666666
2025-03-19 11:50:00,4.6,2.5,10.1,34.5,42.3,36.9,3.3,0.5,36.8,3.3,1.9,11.8,43.3,40.8,6.1,32.6,39.1,240,130,277,191,-750,-36,-140,1590,8,0,0,1050,-790,510,-390,0,0,0,-230,-290,250.0,5.816666666666666,13.0,51.0,0.25,9.066666666666666
2025-03-19 11:55:00,4.6,2.7,10.1,34.9,42.1,36.6,3.4,0.8,36.4,3.4,2.0,11.8,43.3,41.0,6.1,31.6,38.1,208,131,246,190,-680,-35,-130,1480,8,0,0,910,-690,520,-400,0,0,0,-230,-270,250.0,5.8625,13.0,51.0,0.25,9.1125
2025-03-19 12:00:00,4.5,2.8,10.2,34.7,41.9,36.2,3.3,1.1,36.0,3.4,1.9,11.8,42.9,40.8,6.1,31.3,37.8,200,131,237,190,-600,-35,-120,1410,4,0,0,830,-630,530,-400,0,0,0,-220,-270,250.0,5.904166666666666,13.0,51.0,0.25,9.154166666666663
2025-03-19 12:05:00,4.4,2.8,10.2,34.6,41.9,36.1,3.3,1.0,35.8,3.3,1.8,11.7,43.1,40.8,6.2,31.0,37.3,195,133,232,189,-560,-35,-120,1370,6,0,0,810,-620,530,-400,0,0,0,-230,-290,250.0,5.95,13.0,51.0,0.25,9.2
2025-03-19 12:10:00,4.4,2.9,10.2,34.9,42.2,36.3,3.2,1.2,36.2,3.3,1.8,11.7,42.9,41.6,6.1,30.8,36.2,170,133,206,186,-510,-35,-120,1230,7,0,0,720,-560,530,-400,0,0,0,-230,-280,250.0,5.983333333333333,13.0,51.0,0.25,9.233333333333334
2025-03-19 12:15:00,4.4,3.5,10.3,34.8,40.3,37.2,3.9,1.9,37.0,3.6,3.5,12.0,41.1,37.3,6.1,32.4,27.3,162,0,201,40,-320,-35,-150,1100,4,0,0,740,-610,0,0,0,0,0,-150,-190,250.0,6.0125,13.0,51.0,0.25,9.2625
2025-03-19 12:20:00,4.4,3.4,10.4,34.6,40.1,34.7,4.0,1.3,37.0,3.6,3.7,11.9,40.5,37.2,6.3,33.4,27.0,236,0,274,35,-240,-32,-100,910,5,0,0,910,-740,0,0,0,0,0,-170,-240,250.0,6.062499999999999,13.0,51.0,0.25,9.3125
2025-03-19 12:25:00,4.4,3.2,9.9,34.5,40.7,34.9,3.8,1.0,37.0,3.6,3.7,11.8,40.6,37.2,6.2,34.0,27.0,252,0,291,32,-300,-34,-150,1010,10,0,0,1050,-820,0,0,0,0,0,-210,-280,250.0,6.108333333333333,13.0,51.0,0.25,9.358333333333334
2025-03-19 12:30:00,4.4,2.9,9.9,34.4,40.8,35.1,3.7,0.7,36.9,3.7,3.7,11.7,40.7,37.2,6.1,34.4,27.3,263,0,307,31,-340,-34,-150,1090,8,0,0,1090,-850,0,0,0,0,0,-220,-290,250.0,6.137499999999999,13.0,51.0,0.25,9.3875
